ID_REF	Ctrl_1	Ctrl_2	Ctrl_3	Ctrl_4	Ctrl_5	Ctrl_6	Ctrl_7	Ctrl_8	Ctrl_9	BRCA1_1	BRCA1_2	BRCA1_3	BRCA1_4	BRCA1_5	BRCA1_6	BRCA1_7	BRCA1_8	BRCA1_9	BRCA2_1	BRCA2_2	BRCA2_3	BRCA2_4	BRCA2_5	BRCA2_6	BRCA2_7	BRCA2_8
200058_s_at	10.00144557	9.026825363	9.458586803	10.00064297	9.904348199	9.779803054	9.973917805	9.682183645	9.724810013	10.06644654	9.850995036	10.05226584	9.914024166	9.551588618	9.976604456	9.708828465	9.561757785	9.650396836	9.626858788	9.925987124	9.534424929	9.618319258	9.360352592	9.586695097	9.679331939	9.910008603
200059_s_at	12.29091531	12.16482236	12.13128776	12.34751519	12.17669661	11.8510868	12.21612071	12.22985508	12.2226572	12.26459663	12.24011021	12.2634058	12.13597431	12.11880253	12.09421722	12.13767671	12.08323876	12.38723024	12.11644438	12.17092875	12.43529957	12.18674727	12.337065	12.37471615	12.36341872	12.17411751
200060_s_at	9.966069261	10.1417249	10.60985047	10.49704686	10.07524874	9.614565847	10.45265448	10.07948331	10.28090435	10.2498643	10.30137741	10.22075912	10.33926439	10.58257125	10.3131481	10.04640109	9.835839855	9.872247198	9.82264188	10.01703523	9.935928229	10.09356787	10.08475192	10.09972218	10.09717609	9.905957957
200061_s_at	13.76838892	13.76184884	13.64405804	13.46804414	13.69827734	13.79064825	13.70173532	13.80233546	13.84390916	13.89423721	13.73641515	13.88465582	13.47078608	13.88179877	13.51892445	13.88493684	13.83739389	13.7994727	13.98434062	13.95872756	13.93117678	13.90588322	13.86463904	13.75687973	13.87033165	13.94808944
200062_s_at	13.62101733	13.65399634	13.33015127	13.47330532	13.70779336	13.57452728	13.44331324	13.64665328	13.60247868	13.87161277	13.04359556	13.45755844	13.42104427	13.56273226	13.44165332	13.6817257	13.69924529	13.73224788	13.87066927	13.85675658	13.68077882	13.78623725	13.80399088	13.69896181	13.71848613	13.88254606
200063_s_at	12.91534465	12.62904127	13.01738094	12.77194226	12.87291403	12.51057024	12.97103721	12.84152884	12.74814886	12.90633412	12.64283126	13.01312419	12.77360226	12.83868522	12.89795763	12.68438039	12.68512365	12.67881161	12.768442	12.99583722	12.85868559	12.8736142	12.88266948	12.82222608	12.97665089	12.98464956
200064_at	11.59649355	11.26202255	12.44092402	12.17177065	11.90669543	11.97571648	12.70657489	11.81484582	11.88192933	12.77714581	12.68520656	12.1483174	12.32865146	11.89796648	12.64509105	13.23971588	11.75889575	11.38430218	11.66880745	11.71866322	11.39007734	11.22902264	11.52659535	11.52046096	11.64114019	11.71866322
200065_s_at	11.4496446	11.55202373	11.56139544	11.65831651	11.61248084	11.6355205	11.57647953	11.6262168	11.58490702	11.41622609	11.82770928	11.61559307	11.512731	11.63780191	11.4632155	11.36865902	11.41791494	11.44707014	11.2360438	11.35733402	11.46844646	11.52027352	11.45642156	11.30522198	11.41656962	11.34544197
200066_at	10.13871368	10.12928997	10.00752945	9.991877064	10.32730995	9.852475981	10.03479869	10.06443843	10.03286455	10.03796899	9.509842271	10.10010137	10.03800302	10.17302891	9.833420557	10.36948323	10.33797374	9.744045148	10.15701323	10.12381034	9.903992726	9.794165576	10.08425843	9.710666335	9.700030049	10.16215154
200067_x_at	9.945181013	10.02389853	9.836716199	9.502072839	9.819223417	9.787795818	9.895577438	9.990163739	9.971560887	10.19147196	9.618808652	9.711551936	9.610792403	9.629776565	9.398693334	10.73873134	10.08645366	9.795434418	9.859854822	9.860590524	10.16329065	10.04056934	10.31519289	10.05651573	9.714973535	9.910181159
200068_s_at	11.25057162	10.97890772	11.27490308	11.46974141	11.27056596	11.13262318	11.31657588	11.05511587	10.87097171	11.08629966	11.67565447	11.29001873	11.42865516	10.92414478	11.23701857	10.5762294	10.89254626	11.2087217	11.12156282	11.05616363	10.86838131	11.11801555	10.72269497	11.13445088	11.20603662	11.03757222
200069_at	6.869702918	6.821599397	7.571958966	7.222690677	7.002784459	7.141165484	7.467260668	6.390729541	6.976138862	7.63374723	6.975817394	7.066285023	7.181748534	6.91018441	7.284300449	6.989356002	6.731386205	6.761396281	7.170356745	7.239969728	7.324497555	7.500130423	7.501994894	7.327238026	7.487007136	7.074997876
200070_at	8.127742368	8.035089233	8.120913139	8.50587235	8.650314636	8.157350009	7.737395273	8.118797961	7.742131645	8.380961191	8.239597586	7.996128744	8.147277613	8.206898345	7.791098768	7.906800923	7.804224652	7.838155101	7.911509075	8.345833596	7.866611495	7.861815447	8.105848841	8.021048939	8.049009672	8.29391281
200071_at	8.619435581	8.967134343	9.173920172	8.416053047	8.449689175	8.550862858	9.016432768	8.144853294	8.601415118	9.161954294	8.621495248	8.920023166	8.907328005	8.667673718	8.869082589	8.643123176	8.497733764	8.663704373	9.086838911	8.798796661	9.067288061	9.156896066	9.464236315	9.007458044	9.113593918	8.749076233
200072_s_at	9.6446352	10.95542489	11.45786174	10.95649608	10.5923281	10.7424397	11.4683887	10.17136559	10.67588223	10.58877738	10.93283291	11.2681172	11.11765992	11.04387781	11.0635496	10.90128471	10.00499654	9.899919033	10.78077426	10.40448065	9.789938899	9.854383194	9.942626992	10.13950018	10.69454907	10.35496975
200073_s_at	9.943946688	10.11929094	10.60243329	10.56586695	9.950595504	9.604680319	10.54436082	9.558305158	10.21296362	9.533546807	10.14537006	10.13657193	10.38671209	10.16619515	10.44389776	9.913176266	9.362246295	9.556726728	9.964314839	10.08730957	9.819469872	9.545480078	9.753624525	9.839839551	9.956515492	10.17348471
200074_s_at	12.70345691	12.53260202	12.28858326	12.12793991	12.42560081	12.52341113	12.46804067	12.84152455	12.56469178	12.80358527	12.14064878	12.09835485	12.24258217	12.55794254	12.06514296	12.73183842	12.79113718	12.64103757	12.82436275	12.87656432	12.85711651	12.72689111	12.84952065	12.69481985	12.45277377	12.86827919
200075_s_at	10.06699916	9.474602755	9.231387975	9.556447674	9.098088017	9.074581806	9.303493034	9.251332333	9.565505794	8.781093456	9.032977548	9.099549604	9.502436965	9.672543706	9.373058613	9.187363689	9.505563603	9.280118707	8.931755428	9.251398902	9.47412316	9.19191287	9.199481054	9.427117527	8.876162116	9.206356466
200076_s_at	8.849131564	8.940662986	9.061040569	8.827926952	8.759887526	8.86709989	8.894811807	8.927976331	8.978865284	8.535349388	8.868229364	8.759887526	9.198924682	9.088139343	9.024747133	9.006653928	9.00811965	8.701750506	8.555799356	8.28895387	8.640689764	8.656035676	8.608334234	8.531154345	8.713717004	8.264245403
200077_s_at	12.18001243	12.22487145	12.27079748	12.27975002	12.28828615	12.07180131	12.2478118	12.45922465	12.49283913	12.38605607	12.40938606	12.31810893	12.39357325	12.36715897	12.14572469	12.40369503	12.14716571	12.2833251	12.02478583	12.27040019	12.2720384	12.45226085	12.41551627	12.08283115	12.37015605	12.24776534
200078_s_at	8.114742384	9.392380408	9.670193885	8.974727217	8.797211883	9.67925445	9.45912277	9.462649151	9.285066385	8.839929904	9.559526984	9.504841974	9.04367542	9.164229585	8.895736745	9.19849178	9.122093862	9.042004196	9.126717619	9.386187235	8.777213104	8.582462339	8.849418765	8.557536584	9.103483975	9.340462303
200079_s_at	11.12006444	10.5784888	11.21631846	11.30711961	11.06212489	10.66982526	11.30700548	10.8918696	10.82068304	10.71303404	11.24053426	11.1248924	11.47349509	11.06842491	11.67447231	10.89592462	11.0397019	11.02094494	10.65541075	10.62516429	10.73763191	10.92305795	10.64781704	10.65532413	10.70889326	10.66769216
200080_s_at	11.54629849	11.86487608	11.44936364	11.70462889	11.80550906	11.16852879	11.39324148	11.8998813	11.69665602	12.01026978	11.08700363	11.43831228	11.42163835	11.48914727	11.25941462	11.45773329	11.42129258	11.5273895	11.93981927	11.91848132	11.77872079	11.62103796	11.62412773	11.498034	11.96860964	11.89752771
200081_s_at	13.27350421	13.55964072	13.3008355	12.93336106	13.17362005	13.57425612	13.4933455	13.3614166	13.56319799	13.3106239	13.48311811	13.38296613	12.9342885	13.50870342	13.06768907	13.54428241	13.49978207	13.19925617	13.71413268	13.55202614	13.68429653	13.76380531	13.6409038	13.48486598	13.40653718	13.57017143
200082_s_at	13.08720949	13.11810762	13.03376046	12.96547209	13.07779783	13.13511741	13.03578134	13.1261421	13.20966421	13.0906888	13.09508676	12.78779668	12.94071166	13.18855174	12.85355039	13.17961225	13.08864363	12.93741447	13.13940068	12.94914694	13.07990179	13.19429642	13.25001365	13.01989818	12.85030703	12.94606373
200083_at	9.456756875	9.11910696	9.26344832	9.300654339	9.091108333	9.267159632	9.312521275	9.068364367	9.249529233	9.679700274	9.136497463	9.411020423	9.455401857	9.528519772	9.344664392	9.052088714	9.02654498	9.900677362	9.104900593	9.639525989	9.433252859	9.610981525	9.359844842	9.525156162	9.397355132	9.573084479
200084_at	9.964950965	10.21962383	10.32257184	10.04455148	10.15293022	9.754761702	10.1747775	9.96025394	9.980644154	10.57892832	9.923031928	10.17855163	10.19902531	10.10093133	10.32019018	10.31880283	9.9382969	10.09454391	10.22926201	10.16284397	10.10472358	10.58027804	10.13447738	10.09649124	10.38797358	10.15021686
200085_s_at	11.07849178	12.01664899	11.48903473	11.32675883	11.23080739	11.88548407	11.55270944	11.49989854	12.08544169	11.46955337	11.68293703	11.7503437	11.48749842	11.91126162	11.20967409	11.88865289	11.88591221	11.46259112	11.79869462	11.63824759	11.49350455	11.41984816	11.42687975	11.39744788	11.71044489	11.66155203
200086_s_at	11.30706702	11.58555516	11.10420803	11.03163571	11.2524454	11.1990469	11.14367743	11.605722	11.67861745	11.56806252	11.0103394	11.13582585	11.03207077	11.45907679	10.76218526	11.53214038	11.56632261	11.33057934	11.64316324	11.72194113	11.50300107	11.24298399	11.48326115	11.36728804	11.44614849	11.75098179
200087_s_at	9.162749321	9.552890359	9.884435905	9.486574324	9.244954873	9.282260532	9.523564836	8.930575259	9.42337209	9.261931649	9.709467072	9.560826747	9.367433655	9.605728436	9.36951303	9.016207276	9.218169326	8.906821499	9.456469811	9.710622848	9.537389561	9.62960303	9.409821143	9.233066058	9.498238073	9.707126465
200088_x_at	13.64776701	13.59345344	13.3201086	13.12863259	13.32912249	13.68670389	13.5708711	13.68410524	13.59091296	13.50466756	13.4851646	13.3368227	13.46954968	13.6764478	13.39727073	13.76530572	13.83610857	13.70465325	13.62589667	13.79394452	13.90951361	13.80695618	13.90146522	13.64067075	13.4345924	13.78374235
200089_s_at	12.59522797	12.73705255	12.56049223	12.37760708	12.63770893	12.55109838	12.68932385	12.63409965	12.59316447	12.70959932	12.49029517	12.47111212	12.61025581	12.66273926	12.49519128	12.64902145	12.55518888	12.48540214	12.78723305	12.74461551	12.61958712	12.70834248	12.59150096	12.5584412	12.51969175	12.77784559
200090_at	10.64953016	10.54790213	10.21236894	10.08337275	10.25129804	10.42646616	10.1528303	10.43234074	10.45965311	10.49103095	10.00355246	10.12888921	10.26953258	10.44869384	10.26160086	10.43089956	10.72807518	10.79080549	10.45481629	10.18805159	10.47105581	10.93907052	10.57316965	10.53304341	10.22948277	10.20656054
200091_s_at	12.57881101	12.461092	12.51208232	12.24267449	12.62455648	12.43669789	12.21298729	12.90078696	12.63010158	12.94996586	12.0382154	12.45792831	12.3119125	12.66863015	12.2952556	12.83435786	12.84716389	12.68613163	12.95489782	13.00354495	13.0038996	12.85093803	13.07132695	12.90255036	12.8257682	13.02048018
200092_s_at	13.32747361	13.43687165	13.36968147	13.14512667	13.39172839	13.34205254	13.33887887	13.38351538	13.45483723	13.6635267	13.40971727	13.43241233	13.09020708	13.52981998	13.16803207	13.64560852	13.47353321	13.46367935	13.57380971	13.80028125	13.66316875	13.67682431	13.62032724	13.59378638	13.63856489	13.78548373
200093_s_at	12.16314762	11.97094499	11.87023744	11.91504791	11.86826087	11.62510025	11.70251775	11.81383792	11.74410543	12.06562387	11.61569881	12.04987498	11.859721	11.95964565	11.78641879	11.95858419	12.09635288	12.04734313	11.92954286	11.96599808	12.0737901	12.23355523	12.28155137	11.9101149	12.05323072	11.89428261
200094_s_at	12.16860298	12.12500472	11.44405266	11.7185606	11.93237643	11.91154729	12.04717583	12.31923556	12.30147073	12.32385043	11.58460243	11.93265657	11.83683882	12.27529527	11.8352864	12.40323735	12.15240074	11.89401269	12.20269932	12.35337013	12.19934301	12.0308625	12.07732695	12.05660764	11.82493157	12.33160882
200095_x_at	13.25697829	13.33945815	13.14953812	13.05103462	13.30898172	13.1876329	13.17510877	13.50334683	13.45654354	13.54459239	12.93906701	13.30045028	13.00135808	13.43008164	12.9954042	13.35705213	13.28373391	13.25185932	13.33906129	13.6585095	13.32417337	13.4804537	13.40473639	13.26796093	13.44299962	13.63633507
200096_s_at	10.60235658	11.0311025	10.86938093	10.69191189	11.20721821	11.82135249	10.45880073	11.32623814	11.00263287	11.36567039	11.00961854	10.98567157	10.80062864	10.96381296	10.68554445	11.11379088	10.77874041	11.01993363	11.60893467	11.48607643	11.0482309	11.02934405	11.30905291	10.900885	11.69375241	11.46876265
200097_s_at	9.571361808	9.772623332	9.841685553	9.828874697	10.09746576	9.997120409	9.798789858	9.991339912	10.0484225	10.39032329	9.706544793	9.823704401	9.557342021	9.525543246	9.819698744	9.818913176	9.097516728	9.370249443	10.14987227	10.35758912	10.01901425	9.728701032	9.967813585	9.553175752	10.2371634	10.33635873
200098_s_at	10.1643749	10.56991018	10.65041442	10.32327176	10.44610333	10.57032882	10.57570392	10.33758055	10.32429503	10.60365366	10.63462656	10.35285762	10.65644724	10.44750632	10.52998611	10.10513848	9.918529284	10.16631043	10.51041235	10.41375193	10.05476057	10.04092556	10.30217203	10.09678042	10.36534728	10.49608537
200099_s_at	13.75159214	13.71249262	13.58085417	13.41994577	13.55297425	13.51868799	13.69742287	13.39827016	13.86376393	13.66341068	13.63250039	13.63070091	13.40700323	13.7367811	13.45904987	13.75885751	13.78986276	13.74276758	13.75669977	13.81429532	13.89989063	13.78508331	13.77061803	13.76448652	13.73548556	13.81726629
200593_s_at	8.59777409	8.886443543	9.470622619	9.340583179	9.126492877	8.892386897	9.768676294	9.079542049	9.325698101	8.804440687	9.681340398	9.369491374	9.191975483	9.500000301	9.348331691	9.438501138	8.882438532	8.331804508	9.091069427	9.051260455	8.544994068	8.491197882	8.421254841	8.712940827	8.700102398	8.929941526
200594_x_at	10.63953481	10.65151498	11.34419292	11.15298348	11.16413226	11.00257044	11.03654477	10.71131058	10.83795987	11.26798177	11.20584011	11.2779259	11.1576999	10.91700899	11.20568543	10.96818375	10.46454555	10.42594425	10.96008579	10.95780132	10.49103467	10.66025447	10.37842362	10.47726486	10.962512	10.9568338
200595_s_at	9.584528097	9.294350022	10.12432457	9.528933917	9.37411092	9.291181232	9.492095482	9.155328596	9.064949457	10.31169397	9.824040467	9.416089039	9.627234299	9.137281919	9.837923871	9.396158705	8.815748432	9.433280589	9.902745032	10.07147237	9.720695365	9.550555576	9.857023692	9.868698158	10.28247274	10.05172854
200596_s_at	10.24458507	9.994999621	10.51386851	10.65459498	10.60545407	10.09625875	10.13381957	10.17149869	10.09998958	10.38202511	9.905152725	10.40227397	10.31172226	9.849439491	10.61117502	10.14547691	9.702767415	10.13408046	10.21817049	10.17689205	9.85363914	10.17434684	9.767822584	9.995839767	10.33521833	10.09335239
200597_at	6.694938855	6.955293744	7.567815164	7.419351335	6.782190053	7.55081626	7.786578117	6.490182373	7.499108737	7.164172347	7.609312062	7.149871226	6.681236907	6.788604104	6.940235135	6.743938575	6.225054735	6.977334265	7.730441918	7.437978113	7.371616509	7.395402277	7.072079531	6.992095703	7.16721672	7.45703229
200598_s_at	9.556466733	9.268946637	9.899092763	9.703370872	9.531370649	9.464555525	9.616459112	9.051112448	9.32683624	8.048287865	9.457674809	9.403091656	9.719903137	9.01998808	9.577056312	9.27659971	9.696349291	9.273914957	9.0799237	8.182206087	9.180022702	9.756822321	9.118396388	9.264080879	9.292247162	8.123859561
200599_s_at	9.647149688	8.749240351	9.715119156	9.865677257	9.556553924	9.486879149	9.39836871	9.049721925	9.162649455	9.087798154	9.670588677	9.595139854	9.73197987	9.195041888	9.518748476	9.04077024	9.469717032	9.440363288	8.734969436	9.423081816	9.186354626	9.448836967	8.93901514	9.163128294	9.148773771	9.4611683
200600_at	10.66395006	10.48830642	10.42252567	10.88041543	10.91746837	10.7094841	10.46128414	11.04500416	10.73876288	11.0955563	10.52934706	10.75195284	10.69952337	10.52655765	10.83691526	10.93831439	10.50139684	10.46423163	10.91044408	11.24820402	10.80502326	10.33738715	10.55915894	10.76055293	10.73125536	11.3094926
200601_at	8.251754567	7.985758675	8.155526552	9.028673723	9.254079604	7.85153468	7.880999764	7.914532327	7.728210807	8.336591504	8.736419862	8.561033696	8.544234718	7.930745676	8.705816193	7.662909274	7.550778237	7.97845527	6.92214944	7.613464448	7.141978521	7.6025012	7.71530149	7.437783896	8.111150928	7.673967817
200602_at	4.900811932	4.41353752	5.074849202	4.24771608	4.772982586	5.078919134	5.403871781	5.229884677	5.246126869	5.83082815	4.848499964	5.460722013	4.706083853	5.16964176	4.930007694	5.556092689	4.948398428	5.059353065	6.126551925	6.240328847	5.631206855	5.557970358	5.977019684	5.82310342	6.691521945	6.354490364
200603_at	10.43476638	10.14954316	10.36686919	9.994944449	10.12277797	10.61265671	10.11566764	10.25166503	10.35381244	11.04139399	9.956320018	10.11785841	9.867321511	9.822544013	9.924173005	10.01067661	9.965312272	10.38859461	10.85510626	11.41133773	11.15429531	11.01087758	11.3979007	11.24494684	11.21922729	11.37969066
200604_s_at	9.013205489	9.845693565	8.733765992	8.635460059	9.049773415	10.36662157	9.803520006	9.501607268	10.40706803	8.590010441	9.371480185	9.302450494	8.748256594	9.575611595	9.026094676	10.04882052	10.17578714	8.858578191	9.506577779	8.638566439	9.85541507	9.776622412	9.828220431	9.651726636	9.172739865	8.577863788
200605_s_at	11.22271065	10.5613612	10.53882705	10.9334919	10.9499484	11.21737982	10.60532855	11.1827566	11.05192475	11.40478791	10.6888887	10.92730465	10.68286904	10.59141129	10.90714593	10.73450994	10.71959279	11.20757596	11.29396474	11.33682205	11.73804701	11.7337574	11.62626355	11.53902527	11.38436532	11.29599402
200606_at	3.969686444	3.880781151	4.006901772	3.83124508	3.890393463	4.068058977	3.99596484	3.968918273	4.101056187	3.685843241	4.43846737	3.855738579	3.870030506	3.9264157	4.115610379	3.719237979	3.988899602	3.952300965	4.006901772	4.075172803	3.765189837	3.902246425	3.948041163	3.951432866	3.707572419	3.942002636
200607_s_at	10.63958824	9.977541214	10.13016003	10.32402883	9.823030939	9.392062487	10.0608775	9.553044635	9.954423999	8.915903667	10.22012189	9.652232971	9.99924829	9.947032513	10.07845374	9.826505569	10.04892224	10.28978569	9.15208929	8.654910671	10.08920068	10.3427108	9.914131206	10.30143556	9.726169749	8.66589016
200608_s_at	10.64358938	10.04007865	10.39464084	10.26826683	9.976760682	9.380414999	10.07783894	9.4770692	9.873487134	10.00694827	10.22273987	10.05058096	9.825923233	9.971380456	9.861427997	9.645486793	9.759121437	10.14441151	9.896964997	10.18677063	10.54895914	10.77572267	10.59008101	10.51392804	10.52129381	10.08314434
200609_s_at	11.60483647	11.68367131	11.80217783	11.8225804	11.72544158	11.39806769	11.60526913	11.41861531	11.86446199	11.19800132	12.02747408	11.77716871	11.72605429	11.90124913	11.73094966	11.21167989	11.36281369	11.6773539	11.54250568	11.58060034	11.53345207	11.28971526	11.53750753	11.46653788	11.61579244	11.56651254
200610_s_at	9.054760299	9.592191321	10.10248133	10.10693834	9.724583695	9.553248836	10.39990729	9.518954445	9.716006683	9.650513373	10.07401771	10.00084721	9.762491828	10.01469413	10.12622416	9.502483874	9.219950899	8.955219408	9.866426406	9.67806378	9.269809555	9.233978716	9.004409283	9.312357549	9.6262517	9.683061739
200611_s_at	10.84863767	11.14591814	10.99545885	11.29308344	11.33648499	10.76558262	11.00050617	10.92008021	11.08200788	10.62573866	11.30165778	10.97652078	11.337937	11.13490994	11.36875817	10.70440224	10.40642236	10.71033418	10.17602902	10.59337035	10.38092268	9.956040724	10.40004387	10.58791942	10.86542835	10.6082651
200612_s_at	9.042032362	8.653682539	8.765126031	9.097576524	8.623584948	8.774960708	8.317766381	8.73958248	8.462639751	8.785139073	8.887615184	8.781177472	8.709940438	8.702009231	8.725282628	8.562605621	8.420179686	8.5901001	8.782875299	9.01755651	8.661737556	8.584334076	8.417040221	8.758391007	8.477744955	9.057741894
200613_at	10.27966179	10.73341411	10.34300216	10.34624879	10.71777694	10.7829737	10.45042471	10.70800514	10.71232147	10.80235513	10.47207391	10.40073038	10.80658122	10.85312266	10.75286916	10.51236885	10.59037094	10.39008605	10.5507907	10.36877293	10.29528305	10.08662618	9.962850127	10.25741375	10.49128978	10.41776792
